Clase,NombreImagen,MomentosHu,MomentosZernike
square,3325.png,"[ 1.66839147e-01  5.22183857e-05  1.14102085e-05  1.65287305e-07
 -7.00746103e-14  8.36406075e-10 -2.15902400e-13]","[0.31830989 0.00608685 0.34720994 0.30367092 0.00264105 0.00723695
 0.34646153 0.32307784 0.29852153 0.00729802 0.00205339 0.00827372
 0.34564404 0.32999852 0.31290325 0.29571652 0.00102112 0.00933795
 0.0010931  0.00930609 0.34253566 0.33508464 0.31935118 0.30727286
 0.29375322]"
square,2458.png,"[1.67037145e-01 1.56520585e-04 5.99291767e-06 2.23870738e-07
 2.55520530e-13 2.76709238e-09 4.41549685e-14]","[0.31830989 0.005833   0.34913658 0.30270777 0.0080432  0.01045367
 0.35006859 0.32227739 0.29751932 0.01544093 0.01284432 0.01510074
 0.3484529  0.33111498 0.31128114 0.2948202  0.01741571 0.02005618
 0.01758704 0.0197465  0.35011516 0.33276532 0.32101097 0.30485011
 0.29305102]"
square,777.png,"[1.66967971e-01 3.06704091e-04 2.53580541e-06 2.56272588e-08
 3.35310696e-15 3.69072507e-10 5.60682396e-15]","[0.31830989 0.01192118 0.34732165 0.30361602 0.00650608 0.0180331
 0.34717323 0.32269714 0.29855115 0.01142348 0.00626879 0.02284973
 0.34542938 0.33063938 0.31223167 0.29586796 0.01613556 0.01847383
 0.00803336 0.02720581 0.34726304 0.33157538 0.32150509 0.30595099
 0.29409544]"
square,1655.png,"[ 1.66866444e-01  1.51821653e-05  4.90646554e-06  2.28258797e-08
  4.73230049e-15 -7.63768464e-11  5.99639376e-15]","[0.31830989 0.01982117 0.34061107 0.30697261 0.00578455 0.02460518
 0.33401309 0.32588531 0.3019497  0.011377   0.02093571 0.02534847
 0.33254732 0.32873017 0.31751647 0.29895219 0.00982437 0.00709902
 0.03078816 0.02456553 0.32674843 0.33328832 0.3208737  0.31251722
 0.29674535]"
square,3112.png,"[ 1.66453650e-01  1.19234607e-05  2.91436337e-06  3.61126418e-08
 -4.37623140e-15 -1.24369026e-10  1.08674506e-14]","[0.31830989 0.03636186 0.3224781  0.31603792 0.01761149 0.04274229
 0.31893687 0.3208373  0.31452995 0.00571186 0.03438194 0.0445063
 0.32023257 0.31862665 0.31942758 0.31328541 0.01668025 0.01365348
 0.04408217 0.04465834 0.31491079 0.32233202 0.316361   0.31853357
 0.31208133]"
square,484.png,"[ 1.66125952e-01  2.06875808e-05  1.99394995e-07  4.89339288e-08
 -1.94086356e-15  1.35424976e-10 -4.42683906e-15]","[0.31830989 0.02332251 0.33567792 0.30943748 0.025248   0.02268459
 0.32659854 0.32671767 0.30481598 0.00519697 0.03439778 0.02035299
 0.32530903 0.32696323 0.31995018 0.30188023 0.01929335 0.01225286
 0.03865833 0.01777008 0.32214481 0.3281764  0.32257438 0.31523759
 0.29968578]"
square,831.png,"[ 1.66587452e-01  2.45936929e-04  7.75092819e-07  6.15106372e-08
  4.88360789e-15  1.64726512e-10 -1.25114757e-14]","[0.31830989 0.00513136 0.34686013 0.30384671 0.002      0.0062134
 0.34586901 0.32318234 0.29871776 0.00115738 0.00478709 0.00651561
 0.34648744 0.32881763 0.3135493  0.29584219 0.00178779 0.00174629
 0.0063264  0.00655781 0.34339463 0.33435396 0.31873098 0.30818775
 0.29378658]"
square,990.png,"[1.67548234e-01 4.57438473e-04 1.83055111e-05 1.14720155e-07
 6.05300837e-14 2.31400400e-09 1.54834601e-13]","[0.31830989 0.03349325 0.340494   0.30703062 0.00495256 0.04614341
 0.34046401 0.32148576 0.30312109 0.01482549 0.00545921 0.05433036
 0.33141753 0.33326485 0.31110715 0.30138405 0.02027288 0.03015328
 0.00799085 0.06092801 0.33923666 0.32562859 0.32680827 0.30421438
 0.30051281]"
square,3238.png,"[ 1.66955567e-01  6.83803816e-05  1.00725421e-05  4.89539511e-08
 -5.06037670e-15 -8.81853004e-11 -3.40011656e-14]","[0.31830989 0.03591064 0.3203827  0.31708487 0.0163869  0.04256611
 0.31829202 0.31951836 0.31616745 0.00823235 0.03100577 0.04500604
 0.32063419 0.31672192 0.31916793 0.31523811 0.013004   0.01783477
 0.03890516 0.04602015 0.31630655 0.32015516 0.31529302 0.31890813
 0.31423032]"
square,1495.png,"[ 1.66273719e-01  1.52627779e-05  1.04301699e-05  1.43170603e-07
 -1.61685868e-13 -5.30633425e-10 -6.68352310e-14]","[0.31830989 0.01357762 0.34316575 0.30569494 0.00744724 0.015679
 0.33687071 0.32610674 0.30029774 0.0170098  0.02252373 0.01432928
 0.33511916 0.32995259 0.31681194 0.29714352 0.01464838 0.01487777
 0.03296907 0.01169964 0.32994517 0.33431331 0.32136593 0.31126797
 0.29486858]"
square,772.png,"[1.67143037e-01 3.49606904e-04 2.50668917e-06 1.42055444e-08
 2.49703268e-15 1.36941135e-10 9.74993005e-16]","[0.31830989 0.00606234 0.34768027 0.30343663 0.00476645 0.00653028
 0.34620106 0.32364366 0.29809037 0.00619482 0.010762   0.00571563
 0.34716256 0.32898168 0.3138242  0.29506557 0.00667067 0.00485285
 0.01470053 0.00449411 0.34406315 0.3346382  0.31888176 0.30830474
 0.29290006]"
square,1340.png,"[ 1.66658833e-01  1.03012488e-04  2.17694535e-05  2.51015749e-07
 -3.65814363e-13  1.00481362e-09  4.58792422e-13]","[0.31830989 0.00432988 0.3458672  0.30434258 0.00551017 0.00393468
 0.34525912 0.32276181 0.29944023 0.00372215 0.00580791 0.00355855
 0.3451282  0.32890383 0.31324512 0.29673138 0.00671942 0.00303298
 0.0062256  0.00317758 0.34146113 0.33457194 0.31858339 0.30805553
 0.29479711]"
square,1700.png,"[ 9.52214074e+01  1.51463413e+02  8.23826006e+04  8.92642647e+04
  5.76225693e+09 -1.42119110e+05 -5.03909239e+09]","[0.31830989 0.06812303 0.32652195 0.31401343 0.02367102 0.08306267
 0.32804476 0.31812936 0.31267119 0.0338242  0.04111163 0.09148189
 0.31801765 0.32794635 0.31214312 0.31232218 0.00940448 0.05809617
 0.04684021 0.09784326 0.32633973 0.31809333 0.32532623 0.30776837
 0.31232966]"
square,2963.png,"[ 1.67476823e-01  2.76577842e-04  1.21272582e-05  1.86714990e-07
 -2.78145899e-13 -2.57590051e-09 -3.96914925e-14]","[0.31830989 0.01780119 0.3480197  0.30326675 0.00194865 0.02338799
 0.34622522 0.32390936 0.29781172 0.00441099 0.0117945  0.02571482
 0.34515798 0.33069487 0.31335779 0.29481865 0.00454872 0.00507534
 0.01738287 0.02688918 0.34034062 0.33687504 0.31939565 0.30759908
 0.29271107]"
square,373.png,"[ 1.67061345e-01  1.40485624e-04  1.56827215e-05  6.84476314e-08
  3.69492918e-14 -7.26681194e-10  6.05303587e-14]","[3.18309886e-01 1.09097203e-04 3.46395829e-01 3.04078124e-01
 1.61041441e-02 5.25553578e-03 3.45720563e-01 3.22893906e-01
 2.99076709e-01 8.41968710e-03 2.03386603e-02 1.03685969e-02
 3.43189190e-01 3.30933800e-01 3.12478793e-01 2.96435268e-01
 2.45864490e-02 1.28873250e-02 2.45609243e-02 1.53437255e-02
 3.44179405e-01 3.31968653e-01 3.21728211e-01 3.06258905e-01
 2.94688841e-01]"
square,3612.png,"[ 1.66401423e-01  2.68583047e-05  3.15873396e-06  3.61820060e-08
  4.94660513e-15  1.65755562e-10 -1.11871155e-14]","[0.31830989 0.04671562 0.31800959 0.31827183 0.01078298 0.05880326
 0.31911695 0.31699539 0.31828005 0.02187827 0.02335415 0.06593256
 0.31408775 0.3207362  0.31533429 0.3183367  0.00678129 0.0379867
 0.02812544 0.07134582 0.31993564 0.31362646 0.32121385 0.31357078
 0.31837398]"
square,1995.png,"[ 1.66877861e-01  1.39196920e-04  1.32205723e-05  8.24772052e-08
 -8.45538824e-14 -4.95443754e-10  1.63721478e-14]","[0.31830989 0.01180899 0.34594862 0.30430331 0.00146507 0.01566813
 0.34154882 0.32530507 0.29875934 0.00915946 0.01064942 0.01668264
 0.34026062 0.33044235 0.31528825 0.29560376 0.00315655 0.00486208
 0.01680667 0.01665838 0.33490705 0.33600191 0.32039239 0.30958625
 0.2933479 ]"
square,865.png,"[ 1.67371319e-01  5.45938683e-04  3.27404872e-06  1.41409476e-07
  4.22688106e-14  6.01183519e-10 -8.64373890e-14]","[0.31830989 0.00226688 0.34675486 0.30389951 0.01038339 0.00072592
 0.34556697 0.32329614 0.29875578 0.01307934 0.01799992 0.00423299
 0.34485275 0.32980657 0.31329175 0.29593039 0.0182015  0.01525424
 0.02410541 0.0082575  0.34525658 0.33194719 0.32088268 0.30730585
 0.29399738]"
square,1057.png,"[ 1.66599576e-01  1.42997490e-04  1.07043956e-05  9.61919276e-08
 -4.32742868e-14 -1.13499891e-09  8.74918046e-14]","[0.31830989 0.01234434 0.34457897 0.30498831 0.0027341  0.01573613
 0.33890391 0.32592717 0.29946059 0.01271547 0.01465286 0.01597401
 0.33724186 0.33036573 0.31621138 0.2962692  0.00706786 0.00970895
 0.02279657 0.01501271 0.3319183  0.33523096 0.32109047 0.31052603
 0.2939809 ]"
square,207.png,"[ 1.66443300e-01  2.07747512e-06  2.98228549e-06  3.81645907e-10
 -1.28743094e-17  2.59072045e-13 -1.78153420e-19]","[0.31830989 0.00474136 0.34546554 0.30454367 0.00476436 0.00789058
 0.34536099 0.32235963 0.29979279 0.00288865 0.00379944 0.0101997
 0.34520871 0.32866885 0.31298857 0.29718633 0.01060224 0.00730628
 0.00437727 0.01224753 0.34210565 0.3339577  0.3185297  0.3078735
 0.29533271]"
square,980.png,"[1.68414351e-01 8.29848629e-04 1.43578528e-05 6.79757327e-08
 4.36706672e-14 1.19720438e-09 5.10157776e-14]","[0.31830989 0.03292464 0.33938311 0.30758593 0.00341663 0.04476322
 0.34034033 0.32064306 0.30402495 0.01514534 0.00688076 0.05238743
 0.33287811 0.33145069 0.3111423  0.30243082 0.01904193 0.03045248
 0.0091235  0.05855624 0.33867157 0.32618362 0.32460487 0.30507356
 0.30158038]"
square,3035.png,"[ 1.22453226e+02  3.92829279e+03  3.01253465e+04  7.65970683e+04
 -1.79836768e+09  6.63195487e+03  3.21003265e+09]","[0.31830989 0.05835133 0.32061849 0.31696431 0.03852525 0.0650489
 0.31647675 0.32092101 0.31565911 0.00605736 0.06817097 0.06450513
 0.32258418 0.31433388 0.32154331 0.31423848 0.03542746 0.01644276
 0.08518989 0.06165607 0.31318617 0.32281037 0.31242332 0.32214627
 0.3126873 ]"
square,891.png,"[ 1.67181688e-01  4.18466542e-04  3.07672586e-06  1.90717532e-07
  2.57925142e-14  7.49742026e-10 -1.43798475e-13]","[0.31830989 0.00831435 0.34621244 0.3041706  0.00124633 0.01072873
 0.34523557 0.32306541 0.29915161 0.00553377 0.00262825 0.01236729
 0.34540909 0.32888042 0.31351488 0.29635357 0.00250128 0.00843833
 0.00291241 0.01372941 0.34283946 0.33373923 0.31909084 0.30814112
 0.29436689]"
square,1299.png,"[ 1.66346967e-01  4.71140795e-05  1.13075376e-05  3.81116217e-08
  2.20354295e-14 -2.53185863e-10 -1.18486640e-14]","[0.31830989 0.02844595 0.34104833 0.30675284 0.00305144 0.03855124
 0.33905053 0.32288895 0.30242162 0.00695163 0.00976911 0.04435519
 0.3344367  0.33049869 0.31358651 0.30015283 0.01166832 0.01806442
 0.01472518 0.04857887 0.33448072 0.33040234 0.32252267 0.30793863
 0.29866028]"
square,1876.png,"[ 1.66566450e-01  4.74919410e-05  7.10383336e-06  8.56291406e-08
 -6.46295499e-14 -5.80950305e-10  1.68301523e-14]","[0.31830989 0.02559434 0.33188981 0.3113316  0.01228503 0.03014371
 0.32570098 0.32416298 0.30781987 0.00934388 0.0291255  0.03040357
 0.32677602 0.32313662 0.31946488 0.30545991 0.015819   0.00599292
 0.03981052 0.02911609 0.32138468 0.32734357 0.31869366 0.31646995
 0.30354986]"
square,449.png,"[ 1.66228037e-01  3.67279819e-05  1.02584489e-06  2.12890149e-08
  2.87663992e-15 -2.90166842e-11  1.27395621e-15]","[0.31830989 0.01299091 0.34681393 0.30387002 0.00723409 0.01969966
 0.34688628 0.3224662  0.29892627 0.00949712 0.00550074 0.02468908
 0.34398189 0.33126343 0.31182894 0.29637237 0.0173342  0.01752926
 0.00645958 0.02907539 0.34486295 0.33249067 0.32154361 0.30558953
 0.29470741]"
square,2733.png,"[ 1.66219191e-01  1.72996537e-06  1.00960549e-06  3.69100562e-09
 -4.63348912e-17  4.36030438e-12  2.20500755e-16]","[0.31830989 0.0165934  0.34681383 0.30387043 0.00180266 0.0218874
 0.34426257 0.32421569 0.29849044 0.00416886 0.01074675 0.02413117
 0.34296548 0.33049731 0.3139717  0.29550899 0.00473716 0.0050631
 0.01587917 0.02530087 0.33882931 0.3356834  0.32004573 0.30821856
 0.29341122]"
square,3166.png,"[ 1.66897021e-01  5.55881658e-05  6.59222241e-06  5.69730480e-08
 -3.16722553e-14  1.00761817e-10 -1.46959424e-14]","[0.31830989 0.03476908 0.32086355 0.31684387 0.02328097 0.0387059
 0.31562115 0.3216984  0.31531997 0.00503439 0.04182789 0.03820585
 0.32204994 0.3143832  0.32230281 0.31372602 0.02577331 0.00752595
 0.05336962 0.03621695 0.31661998 0.31955603 0.31443234 0.32232159
 0.31210284]"
square,2929.png,"[ 1.66697414e-01  7.18718747e-05  1.81603043e-05  2.62348233e-07
 -5.31439611e-13 -2.03027667e-09  2.13270071e-13]","[0.31830989 0.03931072 0.31722294 0.31866494 0.0050252  0.05094254
 0.3191494  0.31631665 0.31894144 0.02252068 0.01341666 0.05852622
 0.31471258 0.31982421 0.31512297 0.31914438 0.01066618 0.03657069
 0.01598906 0.06466409 0.3204679  0.31313595 0.3203902  0.3137206
 0.31926533]"
square,1677.png,"[ 1.66256954e-01  7.11895428e-06  9.33895886e-06  1.09887773e-07
  1.13625328e-14 -2.81119211e-10  1.10738614e-13]","[0.31830989 0.02471743 0.33139864 0.31157866 0.00211813 0.03296846
 0.32632416 0.32334027 0.30833843 0.0048324  0.01082632 0.03744102
 0.32303692 0.32601866 0.31754166 0.30639147 0.00519946 0.01199234
 0.0164822  0.04043322 0.32193085 0.32528627 0.32198425 0.31359339
 0.30496468]"
square,2946.png,"[ 1.66890684e-01  1.92901828e-04  2.07009481e-05  3.44420148e-07
 -6.88951035e-13 -2.28538528e-09 -6.09199060e-13]","[0.31830989 0.0249608  0.3418279  0.30636306 0.00989128 0.03649119
 0.34009857 0.32283861 0.30194791 0.00845217 0.00263101 0.0439796
 0.33111604 0.33405173 0.31197616 0.29987036 0.0218307  0.02092319
 0.00307609 0.04996682 0.3343858  0.32980308 0.3259325  0.30514113
 0.29869436]"
square,2575.png,"[ 1.66094216e-01  4.87522838e-05  1.39655013e-06  1.40226298e-08
  1.53029802e-15 -2.17403302e-11  1.22838695e-15]","[0.31830989 0.0328545  0.33872549 0.30791461 0.00350293 0.04283318
 0.3377933  0.3217953  0.30414564 0.00911883 0.01516759 0.04835454
 0.33413931 0.32864269 0.31358867 0.30216031 0.01014001 0.02282096
 0.02001773 0.05235222 0.33420586 0.32889344 0.32129544 0.30865992
 0.30082315]"
square,1793.png,"[ 1.66821910e-01  1.02941811e-04  8.71209131e-06  4.74376551e-08
  1.26299400e-14 -4.17427473e-10 -2.77579561e-14]","[0.31830989 0.03557014 0.32472658 0.31491329 0.01591707 0.04225753
 0.32085125 0.32143264 0.31297552 0.00548597 0.03263014 0.0442621
 0.3214919  0.32010571 0.31906612 0.31153288 0.01419796 0.01364139
 0.04208162 0.04464247 0.31664093 0.32337953 0.31726406 0.31755464
 0.31023332]"
square,1605.png,"[ 6.58310020e+01  6.03343149e+01  6.73355325e+03  1.30019438e+04
  1.19357058e+08 -2.85799167e+04 -2.35403134e+07]","[0.31830989 0.0214905  0.32320612 0.3156761  0.01210973 0.02467923
 0.31731163 0.32252889 0.31366182 0.00381128 0.02411856 0.02484003
 0.3200384  0.31825084 0.32123189 0.31198432 0.01773981 0.00380288
 0.03239746 0.02381872 0.31683242 0.32030679 0.31774576 0.31989383
 0.31046564]"
square,958.png,"[ 1.69214165e-01  9.25975722e-04  1.92401510e-05  3.88542024e-07
 -8.00480315e-13 -1.06649454e-08  6.98416488e-13]","[0.31830989 0.04442999 0.32213512 0.31621076 0.0036427  0.05920891
 0.32538745 0.31625633 0.31589268 0.02654954 0.0106045  0.06915853
 0.31397555 0.32688632 0.31138683 0.31621493 0.02101547 0.04501015
 0.01259527 0.077417   0.32821555 0.31163276 0.32711014 0.3071613
 0.31679422]"
square,1013.png,"[ 7.12090402e+01  2.82846302e+02  2.46240565e+03  1.23926834e+04
  1.20817011e+07 -2.08166992e+05 -6.73840377e+07]","[0.31830989 0.04236694 0.33736146 0.30859454 0.03488447 0.0449065
 0.32628272 0.32832736 0.30335848 0.0101846  0.0514127  0.04365213
 0.32634174 0.32698048 0.32133236 0.29994848 0.02426078 0.02367223
 0.05908149 0.04151565 0.320816   0.33031016 0.32211318 0.31653025
 0.29735083]"
square,3680.png,"[ 1.66629100e-01  4.61117522e-05  5.18059052e-06  7.40949140e-09
  1.35889914e-15  3.18186411e-13 -5.10667127e-16]","[0.31830989 0.04428938 0.32073433 0.31690982 0.01745399 0.05333189
 0.31907876 0.31929118 0.31600517 0.01064163 0.03478111 0.05708914
 0.31948118 0.31825857 0.31825823 0.31519866 0.01071583 0.02412804
 0.04353419 0.05905414 0.316911   0.3196784  0.31679301 0.31747511
 0.31436147]"
square,2908.png,"[ 1.66814973e-01  4.00897568e-06  7.00812511e-06  2.61371844e-08
 -1.03605295e-14  4.05125901e-12 -4.21832556e-15]","[0.31830989 0.01177321 0.34387142 0.30534183 0.00368071 0.01459844
 0.33837899 0.32568788 0.29996104 0.01591295 0.01709998 0.01411709
 0.33658089 0.33014411 0.31617151 0.29685751 0.00892181 0.01297288
 0.02624386 0.01240422 0.33196768 0.33434258 0.32128044 0.31053412
 0.29463866]"
square,2054.png,"[ 1.67060699e-01  2.37084860e-04  1.80755173e-05  2.59371054e-07
 -4.95153960e-13 -3.93291766e-09 -2.64986575e-13]","[0.31830989 0.01261302 0.34487489 0.30484001 0.01308896 0.02113826
 0.34196749 0.32413111 0.29972314 0.00558482 0.0094321  0.02718571
 0.33616406 0.33313161 0.31316855 0.29708016 0.02275218 0.01425341
 0.00917258 0.03229332 0.33621775 0.33281611 0.32395345 0.30650758
 0.29539102]"
square,3414.png,"[ 1.66080498e-01  3.18840077e-05  6.44288866e-06  3.45812572e-08
 -1.61839106e-14  3.83206903e-12 -2.12678267e-15]","[0.31830989 0.00241732 0.3458953  0.30432851 0.0021309  0.00391956
 0.3458063  0.32241995 0.29950838 0.00071996 0.00118599 0.00491368
 0.34518852 0.32919265 0.31276597 0.29689123 0.00381303 0.00216595
 0.00100443 0.0057206  0.34203036 0.33439978 0.31877294 0.30750341
 0.29504658]"
square,1381.png,"[1.71502951e-01 4.56274328e-04 2.98090357e-05 1.66387579e-05
 3.30714256e-10 3.54392569e-07 1.67154895e-10]","[0.31830989 0.03053219 0.34344818 0.30555106 0.02321555 0.03302198
 0.33901797 0.32490504 0.30041242 0.01184059 0.04379936 0.03088414
 0.34293544 0.32549712 0.31727427 0.29719096 0.02733308 0.00682479
 0.05683086 0.02720386 0.33861858 0.33196338 0.31796413 0.31274607
 0.29472499]"
square,2095.png,"[1.66936221e-01 1.13741615e-04 8.34350928e-06 1.66430786e-07
 1.27618582e-13 1.57168264e-09 1.48919714e-13]","[0.31830989 0.00194474 0.34797011 0.30329101 0.00555942 0.00444124
 0.34807802 0.32263313 0.29815891 0.0118624  0.01050899 0.00742493
 0.3471178  0.33027732 0.31219308 0.2954136  0.01162087 0.01400576
 0.01467732 0.01057047 0.34592257 0.33410291 0.31983648 0.30629794
 0.29353668]"
square,512.png,"[ 1.66273155e-01  1.00540370e-04  8.46092293e-07  4.03122167e-09
 -1.19999637e-16  3.06415579e-11  2.02553461e-16]","[0.31830989 0.0293609  0.33705288 0.3087503  0.01865628 0.03297719
 0.33163618 0.32450563 0.30451078 0.01245747 0.03912592 0.03175661
 0.33345202 0.32459427 0.31833994 0.30179251 0.02159512 0.00663555
 0.05186562 0.02889162 0.32680354 0.33098773 0.31794996 0.31477259
 0.29964442]"
square,2211.png,"[ 1.66139123e-01  5.46177358e-05  4.60504406e-06  3.54709761e-08
 -1.43354391e-14  2.29542412e-10 -1.21522353e-16]","[0.31830989 0.00362325 0.34776557 0.30339389 0.00441641 0.00341338
 0.34540811 0.32424344 0.29788655 0.01350293 0.01285964 0.00167291
 0.34474842 0.33038041 0.31387854 0.29481814 0.00861678 0.01261534
 0.01874057 0.00144146 0.3421585  0.3347604  0.32034065 0.30790169
 0.2926713 ]"
square,274.png,"[ 1.66182360e-01  5.74207221e-05  1.64161932e-06  3.22270556e-08
  4.43969969e-15  2.24150891e-10 -5.93589471e-15]","[0.31830989 0.03698132 0.32218506 0.31618455 0.00701196 0.04721351
 0.32048768 0.31955945 0.31503302 0.01451884 0.01841278 0.05306808
 0.31737797 0.32149947 0.31699093 0.31427834 0.00651567 0.02634642
 0.02372791 0.05731973 0.31905588 0.31829658 0.32040778 0.31488113
 0.3136537 ]"
square,817.png,"[1.66631148e-01 1.70827580e-04 4.50965680e-06 1.60495460e-07
 1.36054453e-13 1.89742499e-09 1.15269371e-14]","[0.31830989 0.00602063 0.34783766 0.30335797 0.00825095 0.00530205
 0.34637474 0.32365909 0.29798824 0.00995772 0.01615353 0.00319185
 0.34663058 0.32957397 0.31357596 0.2949879  0.01193307 0.00912599
 0.02159526 0.0011198  0.34469596 0.3340422  0.31970758 0.30778114
 0.29287828]"
square,2381.png,"[1.66305866e-01 4.87998573e-05 6.46326940e-07 9.33431270e-09
 6.48419603e-16 6.48396048e-11 3.24353506e-16]","[0.31830989 0.00999266 0.34797872 0.30328687 0.00903085 0.01631726
 0.3485504  0.32232554 0.29823109 0.01333139 0.01069396 0.02169222
 0.34535087 0.3318828  0.31122749 0.29565935 0.02002194 0.02049501
 0.01388019 0.02673223 0.34840331 0.33154026 0.32242224 0.30454272
 0.29403303]"
square,1434.png,"[ 1.66382310e-01  5.76162742e-05  6.49358072e-06  5.39480531e-08
  2.85369128e-14 -4.09492409e-10 -1.43248649e-14]","[0.31830989 0.04241958 0.31888648 0.31783402 0.00653106 0.05465033
 0.32047143 0.31682418 0.31777723 0.02228391 0.01667019 0.06235865
 0.3150106  0.32134609 0.31476069 0.31784801 0.01108515 0.03776355
 0.02012058 0.06847934 0.3222802  0.31317002 0.3218513  0.31267139
 0.31793948]"
square,1218.png,"[ 1.66501472e-01  1.24067826e-05  3.36601098e-06  4.66375095e-08
  1.80221537e-14  1.16944664e-10 -4.08014999e-15]","[0.31830989 0.03594894 0.32764655 0.31345282 0.00617804 0.04614015
 0.32583941 0.32053693 0.31137476 0.01283533 0.01781888 0.05187796
 0.32128655 0.32486194 0.31571313 0.31022565 0.00728564 0.02501124
 0.02319421 0.05600757 0.32224565 0.32234512 0.32143083 0.31243504
 0.30940392]"
